geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH,202032,1100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36728,511502,0,1,100,8670300,12.69,423.61,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-32,-55,-0.63,-4.8,0
CH,202033,1574,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38302,511502,0,1,100,8670300,18.15,441.76,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-33,474,5.46,43.1,0
CH,202034,1855,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40157,511502,0,1,100,8670300,21.39,463.16,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,281,3.24,17.9,0
CH,202035,2092,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42249,511502,0,1,100,8670300,24.13,487.28,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,237,2.74,12.8,0
CH,202036,2457,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44706,511502,0,1,100,8670300,28.34,515.62,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,365,4.21,17.4,0
CH,202037,2860,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47566,511502,0,1,100,8670300,32.99,548.61,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,403,4.65,16.4,0
CH,202038,2906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50472,511502,0,1,100,8670300,33.52,582.13,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,46,0.53,1.6,0
CH,202039,2222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52694,511502,0,1,100,8670300,25.63,607.75,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-39,-684,-7.89,-23.5,0
CH,202040,3462,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56156,511502,0,1,100,8670300,39.93,647.68,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-40,1240,14.3,55.8,0
CH,202041,8753,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64909,511502,0,1,100,8670300,100.95,748.64,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-41,5291,61.02,152.8,0
CH,202042,19481,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84390,511502,0,1,100,8670300,224.69,973.32,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-42,10728,123.74,122.6,0
CH,202043,39678,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,124068,511502,0,1,100,8670300,457.63,1430.95,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-43,20197,232.94,103.7,0
CH,202044,55829,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,179897,511502,0,1,100,8670300,643.91,2074.86,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-44,16151,186.28,40.7,0
CH,202045,51198,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,231095,511502,0,1,100,8670300,590.5,2665.36,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-45,-4631,-53.41,-8.3,0
CH,202046,39591,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,270686,511502,0,1,100,8670300,456.63,3121.99,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-46,-11607,-133.87,-22.7,0
CH,202047,30115,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,300801,511502,0,1,100,8670300,347.34,3469.33,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-47,-9476,-109.29,-23.9,0
CH,202048,26180,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,326981,511502,0,1,100,8670300,301.95,3771.28,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-48,-3935,-45.39,-13.1,0
CH,202049,27277,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,354258,511502,0,1,100,8670300,314.6,4085.88,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-49,1097,12.65,4.2,0
CH,202050,30008,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,384266,511502,0,1,100,8670300,346.1,4431.98,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-50,2731,31.5,10,0
CH,202051,29261,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,413527,511502,0,1,100,8670300,337.49,4769.47,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-51,-747,-8.61,-2.5,0
CH,202052,23950,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,437477,511502,0,1,100,8670300,276.23,5045.7,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-52,-5311,-61.26,-18.2,0
CH,202053,23382,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460859,511502,0,1,100,8670300,269.68,5315.38,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-53,-568,-6.55,-2.4,0
CH,202101,22007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482866,511502,0,1,100,8670300,253.82,5569.2,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-01,-1375,-15.86,-5.9,0
CH,202102,15160,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,498026,511502,0,1,100,8670300,174.85,5744.05,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-02,-6847,-78.97,-31.1,0
CH,202103,13476,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,511502,511502,0,1,100,8670300,155.43,5899.47,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-03,-1684,-19.42,-11.1,0
CH,202104,11506,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,523008,511502,11506,1,100,8670300,132.71,6032.18,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-04,-1970,-22.72,-14.6,0
CH,202105,10055,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,533063,511502,21561,1,100,8670300,115.97,6148.15,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-05,-1451,-16.74,-12.6,0
CH,202106,7864,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,540927,511502,29425,1,100,8670300,90.7,6238.85,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-06,-2191,-25.27,-21.8,0
CH,202107,6970,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,547897,511502,36395,1,100,8670300,80.39,6319.24,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-07,-894,-10.31,-11.4,0
CH,202108,7213,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,555110,511502,43608,1,100,8670300,83.19,6402.43,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-08,243,2.8,3.5,0
CH,202109,7576,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,562686,511502,51184,1,100,8670300,87.38,6489.81,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-09,363,4.19,5,0
CH,202110,8783,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,571469,511502,59967,1,100,8670300,101.3,6591.11,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-10,1207,13.92,15.9,0
CH,202111,10489,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,581958,511502,70456,1,100,8670300,120.98,6712.09,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-11,1706,19.68,19.4,0
CH,202112,12535,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,594493,511502,82991,1,100,8670300,144.57,6856.66,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-12,2046,23.59,19.5,0
CH,202113,12286,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,606779,511502,95277,1,100,8670300,141.7,6998.36,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-13,-249,-2.87,-2,0
CH,202114,14133,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,620912,511502,109410,1,100,8670300,163,7161.37,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-14,1847,21.3,15,0
CH,202115,14078,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,634990,511502,123488,1,100,8670300,162.37,7323.74,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-15,-55,-0.63,-0.4,0
CH,202116,14519,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,649509,511502,138007,1,100,8670300,167.46,7491.19,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-16,441,5.09,3.1,0
CH,202117,11867,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,661376,511502,149874,1,100,8670300,136.87,7628.06,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-17,-2652,-30.59,-18.3,0
CH,202118,10300,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,671676,511502,160174,1,100,8670300,118.8,7746.86,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-18,-1567,-18.07,-13.2,0
CH,202119,7837,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,679513,511502,168011,1,100,8670300,90.39,7837.25,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-19,-2463,-28.41,-23.9,0
CH,202120,7344,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,686857,511502,175355,1,100,8670300,84.7,7921.95,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-20,-493,-5.69,-6.3,0
CH,202121,5107,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,691964,511502,180462,1,100,8670300,58.9,7980.85,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-21,-2237,-25.8,-30.5,0
CH,202122,3515,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,695479,511502,183977,1,100,8670300,40.54,8021.39,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-22,-1592,-18.36,-31.2,0
CH,202123,2311,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,697790,511502,186288,1,100,8670300,26.65,8048.05,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-23,-1204,-13.89,-34.3,0
CH,202124,1237,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,699027,511502,187525,1,100,8670300,14.27,8062.32,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-24,-1074,-12.38,-46.5,0
CH,202125,744,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,699771,511502,188269,1,100,8670300,8.58,8070.9,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-25,-493,-5.69,-39.9,0
CH,202126,1026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,700797,511502,189295,1,100,8670300,11.83,8082.73,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-26,282,3.25,37.9,0
CH,202127,2047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,702844,511502,191342,1,100,8670300,23.61,8106.34,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-27,1021,11.78,99.5,0
CH,202128,3794,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,706638,511502,195136,1,100,8670300,43.76,8150.1,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-28,1747,20.15,85.3,0
CH,202129,4952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,711590,511502,200088,1,100,8670300,57.11,8207.21,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-29,1158,13.35,30.5,0
CH,202130,5252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,716842,511502,205340,1,100,8670300,60.57,8267.79,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-30,300,3.46,6.1,0
CH,202131,7616,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,724458,511502,212956,1,100,8670300,87.84,8355.63,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-31,2364,27.27,45,0
CH,202132,14138,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,738596,511502,227094,1,100,8670300,163.06,8518.69,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-32,6522,75.22,85.6,0
CH,202133,17952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,756548,511502,245046,1,100,8670300,207.05,8725.74,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-33,3814,43.99,27,0
CH,202134,17883,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,774431,511502,262929,1,100,8670300,206.26,8932,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-34,-69,-0.79,-0.4,0
CH,202135,18761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,793192,511502,281690,1,100,8670300,216.38,9148.38,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-35,878,10.12,4.9,0
CH,202136,18147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,811339,511502,299837,1,100,8670300,209.3,9357.68,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-36,-614,-7.08,-3.3,0
CH,202137,12717,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,824056,511502,312554,1,100,8670300,146.67,9504.35,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-37,-5430,-62.63,-29.9,0
CH,202138,9323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,833379,511502,321877,1,100,8670300,107.53,9611.88,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-38,-3394,-39.14,-26.7,0
CH,202139,7635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,841014,511502,329512,1,100,8670300,88.06,9699.94,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-39,-1688,-19.47,-18.1,0
CH,202140,6361,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,847375,511502,335873,1,100,8670300,73.37,9773.31,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-40,-1274,-14.69,-16.7,0
CH,202141,6406,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,853781,511502,342279,1,100,8670300,73.88,9847.19,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-41,45,0.51,0.7,0
CH,202142,8688,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,862469,511502,350967,1,100,8670300,100.2,9947.4,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-42,2282,26.32,35.6,0
CH,202143,11496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,873965,511502,0,1,100,8670300,132.59,10079.99,COVID19Cases,,2021-11-03_07-53-32,isoweek,2021-43,2808,32.39,32.3,0
CHFL,202009,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,514024,0,1,100,8709355,0.64,0.64,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA
CHFL,202010,378,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,434,514024,0,1,100,8709355,4.34,4.98,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-10,322,3.7,575,0
CHFL,202011,2278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2712,514024,0,1,100,8709355,26.16,31.14,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-11,1900,21.82,502.6,0
CHFL,202012,6593,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9305,514024,0,1,100,8709355,75.7,106.84,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-12,4315,49.54,189.4,0
CHFL,202013,7363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16668,514024,0,1,100,8709355,84.54,191.38,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-13,770,8.84,11.7,0
CHFL,202014,6038,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22706,514024,0,1,100,8709355,69.33,260.71,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-14,-1325,-15.21,-18,0
CHFL,202015,3604,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26310,514024,0,1,100,8709355,41.38,302.09,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-15,-2434,-27.95,-40.3,0
CHFL,202016,1840,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28150,514024,0,1,100,8709355,21.13,323.22,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-16,-1764,-20.25,-48.9,0
CHFL,202017,1168,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29318,514024,0,1,100,8709355,13.41,336.63,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-17,-672,-7.72,-36.5,0
CHFL,202018,700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30018,514024,0,1,100,8709355,8.04,344.66,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-18,-468,-5.37,-40.1,0
CHFL,202019,401,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30419,514024,0,1,100,8709355,4.6,349.27,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-19,-299,-3.44,-42.7,0
CHFL,202020,231,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30650,514024,0,1,100,8709355,2.65,351.92,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-20,-170,-1.95,-42.4,0
CHFL,202021,154,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30804,514024,0,1,100,8709355,1.77,353.69,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-21,-77,-0.88,-33.3,0
CHFL,202022,126,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30930,514024,0,1,100,8709355,1.45,355.14,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-22,-28,-0.32,-18.2,0
CHFL,202023,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31028,514024,0,1,100,8709355,1.13,356.26,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-23,-28,-0.32,-22.2,0
CHFL,202024,140,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31168,514024,0,1,100,8709355,1.61,357.87,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-24,42,0.48,42.9,0
CHFL,202025,171,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31339,514024,0,1,100,8709355,1.96,359.83,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-25,31,0.35,22.1,0
CHFL,202026,357,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31696,514024,0,1,100,8709355,4.1,363.93,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-26,186,2.14,108.8,0
CHFL,202027,686,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32382,514024,0,1,100,8709355,7.88,371.81,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-27,329,3.78,92.2,0
CHFL,202028,635,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33017,514024,0,1,100,8709355,7.29,379.1,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-28,-51,-0.59,-7.4,0
CHFL,202029,717,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33734,514024,0,1,100,8709355,8.23,387.33,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-29,82,0.94,12.9,0
CHFL,202030,826,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34560,514024,0,1,100,8709355,9.48,396.81,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-30,109,1.25,15.2,0
CHFL,202031,1157,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35717,514024,0,1,100,8709355,13.28,410.1,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-31,331,3.8,40.1,0
CHFL,202032,1100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36817,514024,0,1,100,8709355,12.63,422.73,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-32,-57,-0.65,-4.9,0
CHFL,202033,1582,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38399,514024,0,1,100,8709355,18.16,440.89,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-33,482,5.53,43.8,0
